StudentID,Qualification,Subject,PredictedGrade,ActualGrade
S02107,GCSE,French,B,E
S02107,GCSE,Art,D,A*
S02107,GCSE,English Language,D,D
S02107,GCSE,Geography,A,A
S02107,GCSE,Music,A,A*
S02107,GCSE,Computer Science,D,D
S02108,GCSE,Geography,C,C
S02108,GCSE,Mathematics,D,A
S02108,GCSE,Music,B,B
S02108,GCSE,French,B,B
S02108,GCSE,English Literature,A,A
S02108,GCSE,Computer Science,D,B
S02108,GCSE,Chemistry,C,C
S02109,A-Level,History,B,B
S02109,A-Level,Economics,C,C
S02109,A-Level,Computer Science,A*,A*
S02110,GCSE,Music,A,C
S02110,GCSE,Physics,A,A
S02110,GCSE,Biology,C,C
S02110,GCSE,French,B,D
S02110,GCSE,Mathematics,B,B
S02110,GCSE,Computer Science,C,C
S02110,GCSE,History,B,B
S02110,GCSE,Geography,B,B
S02110,GCSE,Art,D,D
S02111,GCSE,Biology,E,E
S02111,GCSE,Physics,D,D
S02111,GCSE,French,C,C
S02111,GCSE,Music,A,A
S02111,GCSE,Chemistry,D,D
S02111,GCSE,Art,B,C
S02112,GCSE,Computer Science,E,E
S02112,GCSE,History,B,A*
S02112,GCSE,Physics,A,B
S02112,GCSE,English Literature,A*,A*
S02112,GCSE,Mathematics,A,A
S02112,GCSE,English Language,A*,A*
S02112,GCSE,Chemistry,C,C
S02112,GCSE,French,A*,A*
S02113,GCSE,Geography,E,E
S02113,GCSE,English Language,C,C
S02113,GCSE,History,B,C
S02113,GCSE,Computer Science,E,E
S02113,GCSE,Chemistry,B,B
S02113,GCSE,Biology,D,D
S02113,GCSE,English Literature,B,B
S02113,GCSE,Mathematics,A*,A*
S02113,GCSE,Art,A*,E
S02114,GCSE,French,B,B
S02114,GCSE,Mathematics,C,C
S02114,GCSE,Biology,B,C
S02114,GCSE,English Literature,A,B
S02114,GCSE,Physics,B,A*
S02114,GCSE,Geography,A,A
S02115,A-Level,Geography,C,B
S02115,A-Level,Psychology,D,C
S02115,A-Level,Computer Science,C,C
S02116,A-Level,Mathematics,B,B
S02116,A-Level,Biology,D,D
S02116,A-Level,Further Mathematics,E,A*
S02117,GCSE,Art,B,C
S02117,GCSE,Computer Science,D,D
S02117,GCSE,Geography,C,C
S02117,GCSE,History,A,B
S02117,GCSE,Physics,A,A
S02117,GCSE,English Language,A,E
S02117,GCSE,Mathematics,C,B
S02117,GCSE,Biology,E,E
S02117,GCSE,French,B,A
S02118,A-Level,History,B,B
S02118,A-Level,Computer Science,A,A
S02118,A-Level,Biology,D,B
S02118,A-Level,Physics,B,B
S02119,GCSE,History,A,D
S02119,GCSE,Chemistry,D,A*
S02119,GCSE,English Literature,A,A
S02119,GCSE,Mathematics,C,C
S02119,GCSE,Computer Science,A,A
S02119,GCSE,Biology,A,A
S02119,GCSE,Music,D,D
S02119,GCSE,French,B,B
S02120,GCSE,History,B,B
S02120,GCSE,French,D,D
S02120,GCSE,Mathematics,B,B
S02120,GCSE,Physics,A*,A*
S02120,GCSE,English Literature,B,B
S02120,GCSE,Geography,C,C
S02120,GCSE,Chemistry,C,C
S02120,GCSE,Computer Science,C,C
S02120,GCSE,Music,D,D
S02121,GCSE,French,E,B
S02121,GCSE,Art,A,A
S02121,GCSE,Physics,A*,A*
S02121,GCSE,English Language,A*,A*
S02121,GCSE,English Literature,B,A
S02121,GCSE,Biology,C,D
S02121,GCSE,Music,D,E
S02121,GCSE,Geography,B,B
S02122,GCSE,Physics,A,A
S02122,GCSE,Music,C,C
S02122,GCSE,Computer Science,A,B
S02122,GCSE,English Language,C,E
S02122,GCSE,Geography,D,D
S02122,GCSE,French,B,B
S02122,GCSE,Art,B,B
S02123,GCSE,Computer Science,A,A
S02123,GCSE,Physics,A,C
S02123,GCSE,Chemistry,C,C
S02123,GCSE,Art,A,A
S02123,GCSE,Music,D,A*
S02123,GCSE,English Language,B,B
S02124,GCSE,French,A,A
S02124,GCSE,Computer Science,D,A*
S02124,GCSE,Mathematics,B,B
S02124,GCSE,History,A,B
S02124,GCSE,Chemistry,A*,A*
S02124,GCSE,Geography,E,E
S02124,GCSE,English Literature,D,A
S02124,GCSE,English Language,B,B
S02124,GCSE,Biology,A*,C
S02125,GCSE,English Literature,A,E
S02125,GCSE,History,A,A
S02125,GCSE,Art,D,C
S02125,GCSE,Physics,D,D
S02125,GCSE,Music,D,D
S02125,GCSE,French,D,D
S02125,GCSE,Computer Science,C,C
S02126,GCSE,Computer Science,D,E
S02126,GCSE,History,D,D
S02126,GCSE,French,C,C
S02126,GCSE,Chemistry,D,C
S02126,GCSE,English Language,C,A*
S02126,GCSE,Biology,A,A
S02126,GCSE,Music,D,D
S02126,GCSE,Art,B,C
S02127,A-Level,Computer Science,D,D
S02127,A-Level,Mathematics,C,A
S02127,A-Level,Geography,C,C
S02127,A-Level,Chemistry,D,D
S02128,GCSE,Chemistry,C,C
S02128,GCSE,Computer Science,D,D
S02128,GCSE,English Language,D,D
S02128,GCSE,Mathematics,C,C
S02128,GCSE,French,A*,A
S02128,GCSE,Biology,A,E
S02129,GCSE,Art,B,B
S02129,GCSE,History,A,A
S02129,GCSE,Physics,B,D
S02129,GCSE,Mathematics,A,A
S02129,GCSE,Computer Science,B,B
S02129,GCSE,Geography,D,D
S02130,GCSE,Computer Science,B,A*
S02130,GCSE,Art,D,A*
S02130,GCSE,Physics,E,E
S02130,GCSE,Chemistry,C,C
S02130,GCSE,Geography,A,C
S02130,GCSE,Music,D,D
S02130,GCSE,Mathematics,A,A
S02130,GCSE,English Language,B,D
S02131,GCSE,Biology,C,A
S02131,GCSE,French,D,D
S02131,GCSE,Mathematics,A*,A*
S02131,GCSE,Geography,C,B
S02131,GCSE,Physics,B,B
S02131,GCSE,Art,D,E
S02131,GCSE,Music,A,A
S02132,A-Level,Geography,A,C
S02132,A-Level,Mathematics,E,E
S02132,A-Level,Biology,B,B
S02132,A-Level,Chemistry,D,B
S02133,GCSE,English Language,B,B
S02133,GCSE,Computer Science,A*,A
S02133,GCSE,Chemistry,B,A*
S02133,GCSE,Biology,C,C
S02133,GCSE,History,B,E
S02133,GCSE,Music,C,A*
S02133,GCSE,Mathematics,A,A
S02134,A-Level,Biology,C,C
S02134,A-Level,Further Mathematics,B,B
S02134,A-Level,Physics,C,C
S02134,A-Level,Geography,A,E
S02135,A-Level,Mathematics,A,C
S02135,A-Level,Geography,B,B
S02135,A-Level,Biology,B,B
S02136,A-Level,Biology,D,A
S02136,A-Level,Psychology,B,B
S02136,A-Level,Mathematics,C,A*
S02137,GCSE,Music,B,B
S02137,GCSE,Biology,A,D
S02137,GCSE,Physics,C,C
S02137,GCSE,Geography,A,A
S02137,GCSE,French,B,B
S02137,GCSE,English Language,A,A
S02137,GCSE,History,D,E
S02137,GCSE,Chemistry,C,D
S02138,GCSE,Computer Science,C,C
S02138,GCSE,French,A,A
S02138,GCSE,History,B,B
S02138,GCSE,Music,A,A
S02138,GCSE,Mathematics,C,D
S02138,GCSE,Chemistry,B,B
S02138,GCSE,Geography,B,B
S02138,GCSE,Physics,D,D
S02139,GCSE,History,B,B
S02139,GCSE,Chemistry,A*,A*
S02139,GCSE,Art,E,B
S02139,GCSE,Biology,B,E
S02139,GCSE,English Language,D,D
S02139,GCSE,Music,A,C
S02139,GCSE,English Literature,D,E
S02139,GCSE,Computer Science,E,C
S02140,GCSE,Physics,C,B
S02140,GCSE,Mathematics,B,D
S02140,GCSE,Art,B,B
S02140,GCSE,History,A,A
S02140,GCSE,English Literature,A*,C
S02140,GCSE,French,A,C
S02141,GCSE,Physics,D,D
S02141,GCSE,Computer Science,E,E
S02141,GCSE,Geography,C,D
S02141,GCSE,Music,E,E
S02141,GCSE,Chemistry,C,C
S02141,GCSE,Biology,D,D
S02141,GCSE,English Literature,C,C
S02142,GCSE,History,C,A
S02142,GCSE,Art,A,A
S02142,GCSE,Biology,B,B
S02142,GCSE,Geography,D,D
S02142,GCSE,Physics,B,A
S02142,GCSE,English Literature,C,C
S02142,GCSE,English Language,C,B
S02142,GCSE,Mathematics,B,B
S02143,A-Level,Biology,B,B
S02143,A-Level,Further Mathematics,B,D
S02143,A-Level,History,E,E
S02144,GCSE,Mathematics,B,B
S02144,GCSE,Geography,D,D
S02144,GCSE,Physics,C,C
S02144,GCSE,English Literature,C,A*
S02144,GCSE,Art,B,E
S02144,GCSE,Chemistry,A*,B
S02145,GCSE,Music,C,B
S02145,GCSE,Art,A,B
S02145,GCSE,Chemistry,E,E
S02145,GCSE,English Language,E,E
S02145,GCSE,Geography,A,E
S02145,GCSE,French,B,B
S02145,GCSE,History,E,E
S02146,GCSE,Biology,A*,A*
S02146,GCSE,Art,B,B
S02146,GCSE,English Language,B,B
S02146,GCSE,French,C,E
S02146,GCSE,Physics,A,A
S02146,GCSE,History,C,B
S02146,GCSE,Chemistry,B,B
S02146,GCSE,English Literature,A,D
S02146,GCSE,Computer Science,B,A
S02147,GCSE,Music,A*,A*
S02147,GCSE,French,A,A
S02147,GCSE,Chemistry,B,E
S02147,GCSE,Mathematics,B,A*
S02147,GCSE,Biology,C,E
S02147,GCSE,English Literature,A,C
S02147,GCSE,English Language,B,B
S02147,GCSE,History,D,D
S02147,GCSE,Geography,E,E
S02148,GCSE,Mathematics,A,A
S02148,GCSE,Physics,A*,A*
S02148,GCSE,Art,A,A
S02148,GCSE,French,B,B
S02148,GCSE,English Language,E,E
S02148,GCSE,History,B,C
S02148,GCSE,Geography,C,C
S02148,GCSE,Biology,A,A
S02149,GCSE,Mathematics,A,E
S02149,GCSE,History,C,A
S02149,GCSE,French,A,A
S02149,GCSE,English Literature,C,C
S02149,GCSE,Art,D,D
S02149,GCSE,Music,A,A
S02150,GCSE,Computer Science,C,D
S02150,GCSE,Chemistry,A,A
S02150,GCSE,Mathematics,A,B
S02150,GCSE,English Literature,B,A
S02150,GCSE,Biology,A,B
S02150,GCSE,Physics,A,A
S02150,GCSE,History,A,B
S02150,GCSE,Music,B,B
S02150,GCSE,English Language,A*,A*
S02151,A-Level,Mathematics,B,E
S02151,A-Level,Physics,C,C
S02151,A-Level,History,B,A*
S02152,A-Level,Chemistry,A,A*
S02152,A-Level,History,D,D
S02152,A-Level,Physics,C,B
S02153,GCSE,French,B,B
S02153,GCSE,Music,B,B
S02153,GCSE,English Literature,B,C
S02153,GCSE,History,A,A
S02153,GCSE,Physics,A,E
S02153,GCSE,Mathematics,B,B
S02153,GCSE,Chemistry,A,A
S02153,GCSE,Geography,C,B
S02153,GCSE,Biology,A,A*
S02154,GCSE,Chemistry,D,B
S02154,GCSE,History,A*,A*
S02154,GCSE,Physics,C,C
S02154,GCSE,Music,A,E
S02154,GCSE,Biology,A,D
S02154,GCSE,English Language,B,B
S02154,GCSE,Art,A,A
S02155,A-Level,Computer Science,C,A*
S02155,A-Level,Economics,A,A
S02155,A-Level,Mathematics,A,A
S02155,A-Level,Further Mathematics,A,E
S02156,GCSE,Music,B,B
S02156,GCSE,Mathematics,C,C
S02156,GCSE,History,E,E
S02156,GCSE,Chemistry,C,B
S02156,GCSE,Computer Science,E,A
S02156,GCSE,Physics,B,B
S02156,GCSE,English Language,D,A*
S02156,GCSE,French,A,A
S02156,GCSE,English Literature,B,E
S02157,GCSE,Art,D,D
S02157,GCSE,French,C,C
S02157,GCSE,English Literature,B,B
S02157,GCSE,Music,A,A
S02157,GCSE,English Language,A,E
S02157,GCSE,Chemistry,A*,A*
S02158,A-Level,Biology,A,A
S02158,A-Level,Mathematics,A,A
S02158,A-Level,Psychology,C,C
S02158,A-Level,Physics,A*,A*
S02159,GCSE,Mathematics,D,D
S02159,GCSE,Physics,C,B
S02159,GCSE,Music,B,C
S02159,GCSE,History,A*,A*
S02159,GCSE,Biology,A*,D
S02159,GCSE,French,A,A
S02159,GCSE,English Literature,A,A
S02159,GCSE,Chemistry,D,D
S02159,GCSE,Geography,C,C
S02160,GCSE,French,E,E
S02160,GCSE,Biology,C,D
S02160,GCSE,Mathematics,B,D
S02160,GCSE,Art,C,C
S02160,GCSE,Geography,D,B
S02160,GCSE,Chemistry,A,A
S02161,GCSE,English Language,E,A*
S02161,GCSE,Geography,A*,A*
S02161,GCSE,Physics,B,B
S02161,GCSE,Mathematics,B,B
S02161,GCSE,Art,C,C
S02161,GCSE,History,A,A
S02162,A-Level,Chemistry,D,A
S02162,A-Level,Biology,B,D
S02162,A-Level,Mathematics,D,A
S02162,A-Level,Geography,D,D
S02163,GCSE,History,D,D
S02163,GCSE,Music,A,A
S02163,GCSE,Physics,B,E
S02163,GCSE,Computer Science,B,E
S02163,GCSE,Geography,D,E
S02163,GCSE,French,A,A
S02163,GCSE,English Literature,A,D
S02163,GCSE,English Language,A,B
S02164,GCSE,Geography,C,C
S02164,GCSE,History,A*,E
S02164,GCSE,Music,A*,A*
S02164,GCSE,English Literature,E,E
S02164,GCSE,French,A,A
S02164,GCSE,Art,A*,C
S02164,GCSE,Chemistry,A,D
S02164,GCSE,Mathematics,C,D
S02165,A-Level,Economics,A,A
S02165,A-Level,Mathematics,A,E
S02165,A-Level,Psychology,C,C
S02165,A-Level,Physics,A,A
S02166,GCSE,English Literature,C,E
S02166,GCSE,Mathematics,D,D
S02166,GCSE,French,C,E
S02166,GCSE,Biology,A,A
S02166,GCSE,Chemistry,A,A
S02166,GCSE,English Language,C,E
S02166,GCSE,Art,B,A
S02166,GCSE,History,D,D
S02167,GCSE,Chemistry,D,D
S02167,GCSE,Computer Science,A,A
S02167,GCSE,Geography,C,E
S02167,GCSE,History,E,E
S02167,GCSE,Music,D,B
S02167,GCSE,Art,D,D
S02167,GCSE,Mathematics,C,D
S02167,GCSE,Physics,B,B
S02168,GCSE,Geography,B,B
S02168,GCSE,English Literature,C,C
S02168,GCSE,English Language,A,A
S02168,GCSE,Chemistry,D,D
S02168,GCSE,Computer Science,A,A
S02168,GCSE,Music,C,C
S02168,GCSE,Mathematics,B,B
S02169,A-Level,History,A*,D
S02169,A-Level,Computer Science,A,A
S02169,A-Level,Geography,C,C
S02170,GCSE,History,A*,A
S02170,GCSE,Biology,C,C
S02170,GCSE,Chemistry,C,C
S02170,GCSE,French,A*,C
S02170,GCSE,Mathematics,B,B
S02170,GCSE,English Language,B,A*
S02170,GCSE,Art,B,B
S02170,GCSE,Physics,D,D
S02171,GCSE,Art,C,C
S02171,GCSE,Geography,A,A
S02171,GCSE,English Language,A,A
S02171,GCSE,French,B,B
S02171,GCSE,Physics,D,A
S02171,GCSE,English Literature,A,A
S02171,GCSE,Biology,E,A
S02172,GCSE,History,A,A
S02172,GCSE,Computer Science,B,B
S02172,GCSE,Geography,A*,A*
S02172,GCSE,Physics,A,A
S02172,GCSE,English Language,B,B
S02172,GCSE,Art,C,C
S02172,GCSE,Chemistry,A,A*
S02172,GCSE,French,B,B
S02172,GCSE,English Literature,C,C
S02173,GCSE,Computer Science,C,C
S02173,GCSE,English Literature,B,B
S02173,GCSE,English Language,D,A
S02173,GCSE,Physics,B,B
S02173,GCSE,Chemistry,A,D
S02173,GCSE,French,E,C
S02174,GCSE,Computer Science,A,A
S02174,GCSE,Art,A,A
S02174,GCSE,Music,C,E
S02174,GCSE,Mathematics,C,C
S02174,GCSE,Physics,B,B
S02174,GCSE,French,A,B
S02174,GCSE,History,A,A
S02174,GCSE,Chemistry,C,C
S02174,GCSE,English Literature,D,A
S02175,A-Level,Economics,B,A
S02175,A-Level,Computer Science,A*,C
S02175,A-Level,Further Mathematics,B,B
S02176,A-Level,Geography,A,A
S02176,A-Level,Computer Science,A*,A*
S02176,A-Level,Psychology,C,D
S02176,A-Level,Economics,C,B
S02177,A-Level,Economics,A,A
S02177,A-Level,Psychology,A,E
S02177,A-Level,Mathematics,B,B
S02178,GCSE,History,A,E
S02178,GCSE,Chemistry,B,B
S02178,GCSE,Art,A*,A*
S02178,GCSE,English Language,D,E
S02178,GCSE,French,E,E
S02178,GCSE,Geography,B,B
S02179,GCSE,Mathematics,A*,A*
S02179,GCSE,French,A*,A*
S02179,GCSE,History,A*,A*
S02179,GCSE,Computer Science,A,A
S02179,GCSE,Art,E,A
S02179,GCSE,Chemistry,A,A
S02179,GCSE,English Literature,D,D
S02179,GCSE,Physics,D,D
S02179,GCSE,Music,B,D
S02180,GCSE,Computer Science,E,C
S02180,GCSE,English Language,A,A
S02180,GCSE,Physics,D,D
S02180,GCSE,Art,B,B
S02180,GCSE,Geography,B,B
S02180,GCSE,Mathematics,B,C
S02180,GCSE,Chemistry,C,C
S02181,GCSE,Mathematics,D,D
S02181,GCSE,Music,C,A*
S02181,GCSE,Art,C,C
S02181,GCSE,Geography,D,D
S02181,GCSE,Physics,B,D
S02181,GCSE,Chemistry,D,D
S02181,GCSE,Computer Science,C,B
S02181,GCSE,French,E,E
S02181,GCSE,English Language,B,B
S02182,A-Level,Mathematics,C,C
S02182,A-Level,Psychology,B,B
S02182,A-Level,History,A*,B
S02183,A-Level,Mathematics,C,C
S02183,A-Level,Psychology,C,E
S02183,A-Level,Chemistry,B,C
S02183,A-Level,Biology,B,D
S02184,GCSE,Geography,A*,A
S02184,GCSE,Physics,C,C
S02184,GCSE,History,A*,A*
S02184,GCSE,Mathematics,E,E
S02184,GCSE,English Language,D,B
S02184,GCSE,French,A,A*
S02185,GCSE,Physics,B,D
S02185,GCSE,Music,B,B
S02185,GCSE,History,C,C
S02185,GCSE,Biology,D,E
S02185,GCSE,English Literature,D,A
S02185,GCSE,Geography,A*,A*
S02186,GCSE,Computer Science,B,B
S02186,GCSE,Geography,C,C
S02186,GCSE,Mathematics,C,C
S02186,GCSE,Biology,A*,A*
S02186,GCSE,Chemistry,C,A*
S02186,GCSE,Art,A,A
S02186,GCSE,Physics,C,C
S02187,A-Level,Mathematics,C,C
S02187,A-Level,History,A,A
S02187,A-Level,Biology,B,B
S02187,A-Level,Psychology,B,B
S02188,GCSE,Geography,A,A
S02188,GCSE,Computer Science,A,A
S02188,GCSE,Biology,E,E
S02188,GCSE,Chemistry,E,E
S02188,GCSE,Art,D,D
S02188,GCSE,English Language,A,A
S02188,GCSE,History,A,A
S02188,GCSE,English Literature,A*,D
S02188,GCSE,Mathematics,C,C
S02189,GCSE,French,A*,B
S02189,GCSE,Physics,B,C
S02189,GCSE,Computer Science,A*,A
S02189,GCSE,Chemistry,A*,A*
S02189,GCSE,English Language,B,B
S02189,GCSE,Music,C,B
S02189,GCSE,Mathematics,A,A
S02189,GCSE,Art,D,D
S02189,GCSE,English Literature,A,A
S02190,GCSE,Biology,A,E
S02190,GCSE,Music,C,A
S02190,GCSE,Geography,A*,C
S02190,GCSE,French,A,E
S02190,GCSE,Art,C,C
S02190,GCSE,Chemistry,B,A*
S02191,GCSE,English Literature,D,A
S02191,GCSE,English Language,A,A
S02191,GCSE,Chemistry,C,C
S02191,GCSE,History,A*,A*
S02191,GCSE,Mathematics,B,B
S02191,GCSE,Music,D,B
S02191,GCSE,Physics,A,E
S02191,GCSE,French,B,B
S02191,GCSE,Art,A*,A*
S02192,GCSE,History,D,A
S02192,GCSE,Music,B,A*
S02192,GCSE,Chemistry,D,D
S02192,GCSE,Mathematics,D,A
S02192,GCSE,English Literature,B,B
S02192,GCSE,Computer Science,B,C
S02192,GCSE,Art,C,C
S02192,GCSE,English Language,A,A
S02193,GCSE,Music,A,E
S02193,GCSE,Mathematics,B,B
S02193,GCSE,Biology,D,D
S02193,GCSE,History,C,C
S02193,GCSE,Chemistry,A,A
S02193,GCSE,English Language,B,B
S02194,GCSE,Mathematics,B,B
S02194,GCSE,Art,C,B
S02194,GCSE,Chemistry,A*,D
S02194,GCSE,Biology,C,C
S02194,GCSE,Geography,C,C
S02194,GCSE,Music,A*,E
S02194,GCSE,History,D,D
S02194,GCSE,English Literature,B,E
S02195,GCSE,Physics,D,E
S02195,GCSE,Music,C,C
S02195,GCSE,English Literature,A,A
S02195,GCSE,English Language,D,D
S02195,GCSE,Geography,A,A
S02195,GCSE,Biology,A*,E
S02196,A-Level,History,D,D
S02196,A-Level,Biology,B,B
S02196,A-Level,Geography,B,C
S02196,A-Level,Computer Science,D,D
S02197,GCSE,Chemistry,C,E
S02197,GCSE,Biology,B,B
S02197,GCSE,Computer Science,C,D
S02197,GCSE,History,B,B
S02197,GCSE,Art,B,B
S02197,GCSE,English Language,B,B
S02197,GCSE,English Literature,B,B
S02198,GCSE,Geography,A,A
S02198,GCSE,Music,E,E
S02198,GCSE,History,B,B
S02198,GCSE,French,B,C
S02198,GCSE,Computer Science,C,C
S02198,GCSE,Physics,B,B
S02199,A-Level,Psychology,C,D
S02199,A-Level,Chemistry,C,C
S02199,A-Level,Biology,E,E
S02199,A-Level,Mathematics,D,D
S02200,GCSE,Art,B,D
S02200,GCSE,English Language,E,E
S02200,GCSE,Biology,B,E
S02200,GCSE,History,A,A
S02200,GCSE,Music,A*,B
S02200,GCSE,Geography,C,C
S02201,GCSE,Chemistry,C,A
S02201,GCSE,History,D,D
S02201,GCSE,Music,D,D
S02201,GCSE,English Literature,C,C
S02201,GCSE,Art,A,A
S02201,GCSE,Physics,C,E
S02202,GCSE,English Literature,B,B
S02202,GCSE,Biology,C,C
S02202,GCSE,Art,B,B
S02202,GCSE,Mathematics,C,A
S02202,GCSE,Chemistry,B,D
S02202,GCSE,English Language,C,C
S02202,GCSE,French,A*,A*
S02202,GCSE,Music,A,C
S02203,A-Level,Biology,A*,E
S02203,A-Level,Geography,D,A*
S02203,A-Level,Computer Science,D,D
S02204,A-Level,Further Mathematics,C,C
S02204,A-Level,Physics,B,C
S02204,A-Level,Biology,B,B
S02205,GCSE,English Language,D,A
S02205,GCSE,English Literature,B,E
S02205,GCSE,History,B,B
S02205,GCSE,Computer Science,B,B
S02205,GCSE,Mathematics,A,A
S02205,GCSE,Physics,D,D
S02206,GCSE,Chemistry,A,A
S02206,GCSE,English Language,B,B
S02206,GCSE,Biology,A*,D
S02206,GCSE,Physics,D,D
S02206,GCSE,English Literature,C,C
S02206,GCSE,Art,C,C
S02206,GCSE,Music,B,A*
S02206,GCSE,French,D,D
S02207,GCSE,English Literature,E,E
S02207,GCSE,Mathematics,D,B
S02207,GCSE,History,B,B
S02207,GCSE,Biology,A*,E
S02207,GCSE,Chemistry,C,C
S02207,GCSE,Music,D,D
S02207,GCSE,French,B,B
S02207,GCSE,English Language,B,B
S02207,GCSE,Art,C,C
S02208,GCSE,Computer Science,D,A
S02208,GCSE,Physics,A,A
S02208,GCSE,History,A,A
S02208,GCSE,French,D,D
S02208,GCSE,Art,D,A
S02208,GCSE,English Language,D,D
S02208,GCSE,Music,B,B
S02208,GCSE,English Literature,B,A*
S02208,GCSE,Geography,B,E
S02209,GCSE,Mathematics,C,D
S02209,GCSE,English Language,B,B
S02209,GCSE,Physics,B,C
S02209,GCSE,French,A*,A*
S02209,GCSE,Computer Science,D,D
S02209,GCSE,English Literature,B,B
S02210,GCSE,English Language,D,D
S02210,GCSE,Biology,B,B
S02210,GCSE,English Literature,B,E
S02210,GCSE,Art,B,C
S02210,GCSE,History,C,C
S02210,GCSE,Physics,A*,A*
S02210,GCSE,French,C,C
S02210,GCSE,Mathematics,D,B
S02210,GCSE,Geography,D,D
S02211,A-Level,Computer Science,C,A
S02211,A-Level,Further Mathematics,B,A
S02211,A-Level,Psychology,B,B
S02212,A-Level,Economics,B,B
S02212,A-Level,Biology,A,A
S02212,A-Level,Computer Science,A*,A*
S02213,A-Level,Biology,A,E
S02213,A-Level,Chemistry,B,B
S02213,A-Level,Computer Science,C,A
S02213,A-Level,Economics,C,C
S02214,A-Level,Chemistry,E,E
S02214,A-Level,Psychology,C,B
S02214,A-Level,Economics,C,C
S02214,A-Level,Geography,C,C
S02215,GCSE,Computer Science,B,B
S02215,GCSE,French,A,A
S02215,GCSE,Art,A*,A*
S02215,GCSE,Chemistry,D,C
S02215,GCSE,Music,C,C
S02215,GCSE,Geography,C,D
S02216,GCSE,Geography,D,D
S02216,GCSE,Physics,A,A*
S02216,GCSE,Computer Science,A*,A*
S02216,GCSE,English Language,D,D
S02216,GCSE,Biology,A*,A*
S02216,GCSE,French,A,A
S02216,GCSE,Music,A,A
S02216,GCSE,History,C,C
S02216,GCSE,Mathematics,B,B
S02217,GCSE,French,B,C
S02217,GCSE,English Literature,A,A*
S02217,GCSE,Physics,C,A*
S02217,GCSE,History,D,D
S02217,GCSE,Music,B,B
S02217,GCSE,Biology,E,E
S02217,GCSE,Mathematics,A*,A*
S02217,GCSE,Computer Science,B,B
S02218,A-Level,Mathematics,B,E
S02218,A-Level,Further Mathematics,A*,A*
S02218,A-Level,Chemistry,B,B
S02219,GCSE,English Language,E,E
S02219,GCSE,English Literature,C,C
S02219,GCSE,Physics,B,B
S02219,GCSE,History,A,C
S02219,GCSE,Music,A*,A*
S02219,GCSE,Geography,C,C
S02219,GCSE,French,C,D
S02220,GCSE,Art,A*,A*
S02220,GCSE,Music,B,A*
S02220,GCSE,Geography,B,C
S02220,GCSE,Physics,A,B
S02220,GCSE,Biology,C,C
S02220,GCSE,English Language,A*,A*
S02220,GCSE,History,B,C
S02220,GCSE,French,A*,A*
S02221,GCSE,Art,E,C
S02221,GCSE,Chemistry,B,B
S02221,GCSE,History,D,D
S02221,GCSE,French,D,D
S02221,GCSE,Mathematics,A,E
S02221,GCSE,English Language,B,A
S02221,GCSE,Computer Science,D,D
S02221,GCSE,Biology,A*,A*
S02222,GCSE,Art,C,E
S02222,GCSE,Physics,C,C
S02222,GCSE,Computer Science,B,A
S02222,GCSE,English Language,C,C
S02222,GCSE,French,C,A*
S02222,GCSE,Mathematics,A,A
S02222,GCSE,Chemistry,C,D
S02223,GCSE,English Language,B,E
S02223,GCSE,Geography,D,D
S02223,GCSE,English Literature,B,C
S02223,GCSE,History,D,D
S02223,GCSE,Mathematics,C,C
S02223,GCSE,Biology,B,B
S02223,GCSE,Chemistry,B,B
S02223,GCSE,Music,C,C
S02224,GCSE,History,B,B
S02224,GCSE,Mathematics,A,D
S02224,GCSE,English Language,B,A
S02224,GCSE,English Literature,A,B
S02224,GCSE,Chemistry,A,A
S02224,GCSE,Art,A,E
S02224,GCSE,Geography,B,C
S02224,GCSE,Biology,C,C
S02225,A-Level,Mathematics,A*,B
S02225,A-Level,Chemistry,B,C
S02225,A-Level,Further Mathematics,D,D
S02225,A-Level,Computer Science,A,A
S02226,GCSE,Mathematics,B,B
S02226,GCSE,French,A,A
S02226,GCSE,English Literature,A*,D
S02226,GCSE,Computer Science,D,A
S02226,GCSE,Art,A*,A*
S02226,GCSE,History,E,E
S02226,GCSE,Geography,A*,E
S02226,GCSE,Biology,A*,A*
S02227,GCSE,English Language,E,E
S02227,GCSE,Mathematics,C,C
S02227,GCSE,Biology,A,C
S02227,GCSE,French,B,B
S02227,GCSE,Computer Science,D,A
S02227,GCSE,Art,A*,E
S02227,GCSE,Geography,C,C
S02228,GCSE,English Language,B,B
S02228,GCSE,Physics,B,B
S02228,GCSE,Music,B,B
S02228,GCSE,Chemistry,C,D
S02228,GCSE,Geography,C,E
S02228,GCSE,Computer Science,A,E
S02229,A-Level,History,C,C
S02229,A-Level,Mathematics,B,B
S02229,A-Level,Physics,D,D
S02229,A-Level,Psychology,B,B
S02230,A-Level,Physics,B,D
S02230,A-Level,Further Mathematics,B,B
S02230,A-Level,Computer Science,C,D
S02230,A-Level,Chemistry,B,B
S02231,GCSE,English Literature,C,C
S02231,GCSE,Art,C,A*
S02231,GCSE,Computer Science,A*,A*
S02231,GCSE,Biology,A*,A*
S02231,GCSE,Physics,B,B
S02231,GCSE,Music,A,A
S02231,GCSE,English Language,B,B
S02231,GCSE,History,B,B
S02232,GCSE,English Literature,B,B
S02232,GCSE,Biology,A*,A*
S02232,GCSE,Art,A,A
S02232,GCSE,Chemistry,D,B
S02232,GCSE,French,B,A
